x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
-1.01469214983654,-1.011350536930351,-1.00784301573641,-1.0031299883274427,-0.9979449906518246,-0.9856559959449491,-0.98179917774164,-0.8777175598839605,-0.9535144540794692,-0.9345941829708201,-0.8293939029228525,-0.7419613744778453,-0.8813710641883964,-0.8656214793844667,-0.803379325869875,0.052229036947604834,-0.05466453856676534,-0.333391825247529,-0.6250675474961747,-0.7830655942237307,-0.8591861669506096,-0.9021875415434388,-0.13068435764077413,-0.5607047400404002,-0.9632476948485417,-0.9742401949160631,-0.9830356848352508,-0.9901553521110503,-0.9961113274006034,-1.0014305525250102,-1.0057713655877725,-1.0094283079197823,-1.0123312853281448,-1.015387725310421,-1.0176922881295292,-1.0189166012592765,-1.0220445364065274,-0.8972261226679019,-0.8266090568188996,-0.8217647086409583,-0.9027135564378175,-1.0284607590135428,-1.029494421710712,-1.030338673001421,-0.9975629816476421,-0.9824296012824433,-0.8596943096561187,-0.7624087987802681,-0.881146125997512,-1.0286204523052827,-0.9295100643422992,-1.034623222521361,-0.9026746213443219,-0.861233476018087,-0.8146830079647613,-0.7753381868010099,-0.6927453479088801,-0.7913006308292592,-0.9195640453412418,-1.036034736830506,-0.5804944482188742,-0.5942438851431808,-0.6135596812632287,-0.5989117912618853,-0.6067671406656893,-0.5561484387631308,-0.48591471569106937,-0.6131941146490134,-0.8141989485847261,-0.6922981387271241,-0.6720139362327662,-0.6668927409665231,-0.664574922711633,-0.5974356477557747,-0.7044792398134541,-0.8492095520860763,-0.7339185721601788,-0.6348899555937837,-0.7275857873146077,-0.6853484326610968,-0.5965272341157672,-0.5790913134577504,-0.6281800852263135,-0.5990177181490379,-0.6036556273678523,-0.5457099742557417,-0.5298610777516809,-0.45829948705523016,-0.48051530673521603,-0.527640282323795,-0.434083634066025,-0.4939507536619915,-0.5089675502027681,-0.41537537386859813,-0.38291011311743406,-0.5179785416499408,-0.431586435238662,-0.35947266599920213,-0.46611866113383293,-0.4698307161996065
-1.0172981637817105,-1.017370072645374,-1.0144487544553773,-1.0109350093275118,-1.0070350845804796,-1.0020311191943576,-0.9957974843740836,-0.9899281683334951,-0.9555015194966412,-0.9679999369803162,-0.902243909836852,-0.9337610637927883,-0.7718999952390437,-0.863187376464891,-0.8431586932456521,-0.6150413912939534,-0.6106141927960522,-0.745123576537444,-0.7224432542482153,-0.5956997310545317,0.04777279717536187,0.01256922084332146,-0.14694163922360926,-0.3689333564653906,-0.5731415157297313,-0.7057936598507659,-0.13609946365302006,-0.09191700056785457,-0.24595899050036873,-0.9035834751666411,-0.9243677782365193,-0.9410909542104531,-0.9548120461850773,-0.9660810377154884,-0.9757110160400789,-0.9837320679605079,-0.9908140663257692,-0.9968620606018523,-1.00216194689556,-1.0068698203216402,-1.007027648338993,-1.014543827238777,-1.017632453909141,-1.0205443832008243,-1.0204161804690663,-1.0251154454118163,-1.0270394988940927,-1.02869626125925,-0.9026389688420081,-1.0172619293906504,-1.0054413725562812,-0.9834768478959299,-0.9839586431032834,-0.977253262086424,-1.0363437404928197,-0.985914544054324,-0.9015205175129064,-0.7544662133477239,-0.7791177748172549,-0.7979697741302705,-0.8525329143275943,-0.8573116467280424,-0.8492683598015371,-1.0089392253986962,-0.8703077180269496,-0.9023531881399255,-0.9494590112639547,-0.9207365299332094,-0.9213687684878664,-0.8449858008604391,-0.641219683967523,-0.5760697578380134,-0.5687030419427452,-0.5651481169604805,-0.5619625131574514,-0.5502638477087678,-0.8060289048023204,-0.7810028750494267,-0.7559608291195319,-0.7340912873771329,-0.7010453759943307,-0.6515036978745679,-0.6396581617929131,-0.6404160787634935,-0.62640239221869,-0.7240045632461517,-0.7746784580614914,-0.6724059826699,-0.6697554634939935,-0.6297848604176953,-0.6024536834359481,-0.6118793370786166,-0.5668976427462735,-0.61294963398476,-0.5518022004289438,-0.5809977259044088,-0.5088848246340001,-0.47720282468065556,-0.514940067999891,-0.5171839298384441
-0.9957391812738102,-0.9957272453154989,-1.001770394062008,-0.977777323019045,-1.0088061554705585,-1.0099103441755861,-1.00493171196735,-0.9966778942854099,-0.9732479992706982,-0.9453406163708127,-0.9553331795241353,-0.8889835421984105,-0.8951608589713421,-0.8212787887516029,-0.8437820278110051,-0.6743404902216863,-0.7531791318772996,-0.6920732984223001,-0.488893980219432,-0.5843672110102671,-0.6252000403168883,-0.5424054818142299,-0.15201520363713483,0.05167296423515455,0.012969619331104854,-0.10191641315745992,-0.267989928883667,-0.4471436245135201,-0.262854897653922,-0.10627685186051283,-0.09398990038019839,-0.19203199431768803,-0.607655263027194,-0.884523305527158,-0.9081210280589805,-0.9270684313086748,-0.9432066249773434,-0.9565121204620612,-0.9680078839136143,-0.9779464258308082,-0.9866084072655167,-0.9940075541317775,-1.0004850861322638,-1.006217929869349,-1.011166608896679,-1.015684173164572,-1.0175091393220363,-1.0233198981092098,-1.0263364372736608,-1.0291706343973173,-1.0281423897947948,-1.0337557128574397,-1.0356232677829198,-0.9336922861791344,-0.9196977538281903,-1.0180364664644173,-1.0197222028907489,-0.990513166229359,-0.9941620139939138,-0.9909462719386499,-1.0448566832595612,-0.9972165136865251,-0.9043968014294708,-0.7284828951647251,-0.6850977430376872,-0.7127730693284282,-0.7452645673724895,-0.7759701912415564,-0.8323435839251396,-0.8541267708522835,-0.9118567227128785,-0.9573363913120747,-0.9509598483439314,-0.9156573044804583,-0.8909765079385104,-0.7858156506229934,-0.6114439943016673,-0.5840529182696478,-0.574891841980726,-0.5694209474879494,-0.5535905825473517,-0.5639492379728935,-0.6861899889537084,-0.7400298192688154,-0.783383169876508,-0.6966599588506797,-0.6792483865951212,-0.6192081665942815,-0.6352324840377065,-0.6061294836469897,-0.6958905558392896,-0.6973300240233896,-0.7428070497003336,-0.7444636568643795,-0.7084357998978257,-0.6390139567974533,-0.6627634798454665,-0.6145388653536573,-0.59212589212874,-0.5920305190102507
-0.4446906178803849,-0.4856701112337025,-0.5232701200230007,-0.5993159556981836,-0.6799439473905621,-0.7457165439907462,-0.7819217415489192,-0.83047511471697,-0.8241096950910014,-0.8042316899894644,-0.7701135115218991,-0.7414226185640183,-0.7038601597629054,-0.6637612755156281,-0.6703035935189328,-0.6143754861950762,-0.6338639582693977,-0.5691187039973413,-0.5561787591855731,-0.5223179522521475,-0.4718292087237975,-0.49827474745672695,-0.5134388325442036,-0.4166334260133394,-0.14592410402673706,0.022792121146019806,0.04189415694488341,0.005867577237892441,-0.0738795398944514,-0.20507127201295194,-0.21501002025820815,-0.14416485467878892,-0.10516334899931634,-0.10343325118786306,-0.1628687966549226,-0.3712622474466438,-0.8285621883923007,-0.8609668780461481,-0.8878092812308345,-0.9103148069791448,-0.9294489470539447,-0.9453505097806664,-0.9593046974904756,-0.9713019355728896,-0.9819546458564509,-0.9911059028946128,-0.9992580526043376,-1.0063813203878054,-1.0127102326459003,-1.018202792025026,-1.0231797301915224,-1.0275839793332784,-1.0315198883494403,-1.0351053439297615,-1.0380083867108698,-1.041154928678407,-1.0395717781985507,-1.0453698184316922,-1.0471515956873496,-1.0488539434875892,-0.9401234553930362,-1.0218021481208033,-1.0259901031030167,-1.0017047259294802,-0.9968745738492498,-0.9889727864264138,-1.0564115559371259,-1.0143946085460955,-0.8909459209300503,-0.7160771274840947,-0.6744261337321594,-0.6662842375694324,-0.7038567271090619,-0.7729806943066199,-0.8174567524738354,-0.8760327917317331,-0.8929389130141413,-0.9498225956236934,-0.9583821917686826,-0.9261451901447302,-0.9224390122377719,-0.7964968054574465,-0.6375756683298847,-0.5893091839433002,-0.5760526424735415,-0.5671338157964074,-0.5645688152162353,-0.5843231601035985,-0.7102462287257383,-0.8091588102832823,-0.7485477593349892,-0.7011656766114531,-0.6605063483012255,-0.6399250723991443,-0.6251514756980443,-0.6415592498587361,-0.6741380703058997,-0.7712464491837022,-0.7349736172413939,-0.7243440428370436
